tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_temp
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	25.63	g	47.79	5.567e-06	3	u	273.		523.0
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	24.56	g	47.32	5.587e-06	4	u	273.		573.0
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	24.16	g	46.18	5.608e-06	5	u	273.		623.0
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	23.77	g	46.13	5.608e-06	6	u	273.		673.0
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	25.35	g	47.89	5.587e-06	7	u	273.		723.0
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	24.96	g	47.15	5.360e-06	8	u	273.		823.0
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	24.56	g	47.07	5.195e-06	9	u	273.		848.0
TMK	This study	Baked sed	L2-1	L2	L2-1	L2-1:LP-DIR-T		LT-T-Z:LP-DIR-T	22.66	g	45.37	5.010e-06	10	u	273.		873.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-NO:LP-DIR-T	24.7	g	46.85	4.783e-06	0	u	273.		
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	26.89	g	47.2	4.824e-06	1	u	273.		423.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	24.25	g	47.89	4.866e-06	2	u	273.		473.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	25.76	g	46.2	4.886e-06	3	u	273.		523.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	27.04	g	47.14	4.577e-06	4	u	273.		573.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	26.68	g	46.49	4.948e-06	5	u	273.		623.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	26.27	g	46.81	4.577e-06	6	u	273.		673.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	28.21	g	46.63	4.721e-06	7	u	273.		723.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	25.85	g	46.77	3.773e-06	8	u	273.		823.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	26.75	g	46.3	1.623e-06	9	u	273.		848.0
TMK	This study	Baked sed	L2-3	L2	L2-3	L2-3:LP-DIR-T		LT-T-Z:LP-DIR-T	27.22	g	46.75	1.163e-06	10	u	273.		873.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-NO:LP-DIR-T	27.06	g	45.94	6.041e-06	0	u	273.		
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	27.78	g	46.18	6.082e-06	1	u	273.		423.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	27.77	g	46.65	6.123e-06	2	u	273.		473.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	27.94	g	46.59	6.144e-06	3	u	273.		523.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	29.19	g	46.61	6.164e-06	4	u	273.		573.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	30.64	g	45.78	6.144e-06	5	u	273.		623.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	27.97	g	45.56	6.185e-06	6	u	273.		673.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	28.64	g	47.24	6.123e-06	7	u	273.		723.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	27.97	g	46.22	5.525e-06	8	u	273.		823.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	25.78	g	45.81	4.866e-06	9	u	273.		848.0
TMK	This study	Baked sed	L2-2	L2	L2-2	L2-2:LP-DIR-T		LT-T-Z:LP-DIR-T	27.48	g	43.36	2.680e-06	10	u	273.		873.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-NO:LP-DIR-T	26.47	g	46.27	4.742e-06	0	u	273.		
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	29.31	g	45.45	4.762e-06	1	u	273.		423.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	29.3	g	47.8	4.783e-06	2	u	273.		473.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	28.27	g	45.73	4.824e-06	3	u	273.		523.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	29.53	g	48.63	4.845e-06	4	u	273.		573.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	30.6	g	47.09	4.845e-06	5	u	273.		623.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	29.22	g	48.89	4.886e-06	6	u	273.		673.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	28.81	g	48.92	4.886e-06	7	u	273.		723.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	27.76	g	48.05	3.154e-06	8	u	273.		823.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	31.93	g	44.06	5.505e-07	9	u	273.		848.0
TMK	This study	Baked sed	L2-5	L2	L2-5	L2-5:LP-DIR-T		LT-T-Z:LP-DIR-T	33.71	g	40.25	2.969e-07	10	u	273.		873.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-NO:LP-DIR-T	27.44	g	42.37	4.268e-06	0	u	273.		
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	28.68	g	44.13	4.309e-06	1	u	273.		423.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	29.11	g	44.21	4.330e-06	2	u	273.		473.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	27.85	g	44.15	4.371e-06	3	u	273.		523.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	28.9	g	45.15	4.371e-06	4	u	273.		573.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	31.14	g	44.82	4.412e-06	5	u	273.		623.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	30.31	g	45.47	4.391e-06	6	u	273.		673.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	30.13	g	44.42	4.350e-06	7	u	273.		723.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	25.77	g	42.31	2.577e-06	8	u	273.		823.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	33.78	g	40.19	4.804e-07	9	u	273.		848.0
TMK	This study	Baked sed	L2-4	L2	L2-4	L2-4:LP-DIR-T		LT-T-Z:LP-DIR-T	38.47	g	36.04	2.804e-07	10	u	273.		873.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-NO:LP-DIR-T	22.33	g	50.32	6.907e-06	0	u	273.		
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	22.79	g	51.2	6.886e-06	1	u	273.		423.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	22.96	g	51.07	6.968e-06	2	u	273.		473.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	23.72	g	50.46	6.989e-06	3	u	273.		523.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	23.13	g	52.13	7.030e-06	4	u	273.		573.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	23.38	g	51.94	7.030e-06	5	u	273.		623.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	23.29	g	51.75	7.072e-06	6	u	273.		673.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	25.09	g	51.28	7.072e-06	7	u	273.		723.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	23.61	g	51.45	6.206e-06	8	u	273.		823.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	23.91	g	51.15	6.123e-06	9	u	273.		848.0
TMK	This study	Baked sed	L2-7	L2	L2-7	L2-7:LP-DIR-T		LT-T-Z:LP-DIR-T	21.42	g	50.94	5.649e-06	10	u	273.		873.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-NO:LP-DIR-T	124.59	g	47.09	6.185e-06	0	u	273.		
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	123.21	g	46.47	6.206e-06	1	u	273.		423.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	125	g	48.08	6.226e-06	2	u	273.		473.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	127.49	g	48.47	6.267e-06	3	u	273.		523.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	126.06	g	49.19	6.288e-06	4	u	273.		573.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	126.88	g	48.69	6.309e-06	5	u	273.		623.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	128.2	g	49.09	6.309e-06	6	u	273.		673.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	127.63	g	48.32	6.267e-06	7	u	273.		723.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	124.06	g	48.81	4.989e-06	8	u	273.		823.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	124.83	g	47.66	4.577e-06	9	u	273.		848.0
TMK	This study	Baked sed	L2-6	L2	L2-6	L2-6:LP-DIR-T		LT-T-Z:LP-DIR-T	122.79	g	48.07	1.860e-06	10	u	273.		873.0
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-NO:LP-DIR-AF	170.41	g	55.25	6.350e-04	0	u	273.		
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	175.64	g	50.09	6.515e-04	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	176.69	g	51.06	4.103e-04	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	169.41	g	46.36	2.029e-04	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.49	g	44.53	1.202e-04	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	176.72	g	40.8	6.742e-05	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	174.86	g	40.39	4.927e-05	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	172.66	g	41.29	3.773e-05	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	171.5	g	41.43	3.010e-05	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-7	TG12	TG12-7	TG12-7:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	176.07	g	40.14	2.474e-05	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-NO:LP-DIR-AF	220.68	g	60.62	2.309e-04	0	u	273.		
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	214	g	49	1.223e-04	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	207.73	g	36.09	5.092e-05	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	196.69	g	26.73	2.660e-05	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	194.57	g	26.08	1.936e-05	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	191.83	g	22.51	1.084e-05	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	189.92	g	20.68	7.030e-06	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	191.95	g	21.18	5.463e-06	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	189.08	g	19.77	4.948e-06	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-6	TG12	TG12-6	TG12-6:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	186.31	g	16.25	3.422e-06	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-NO:LP-DIR-AF	211.63	g	65.98	2.371e-04	0	u	273.		
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	196.51	g	48.41	9.566e-05	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	184.93	g	34.08	3.525e-05	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	183.39	g	30.26	1.924e-05	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	182.54	g	28.6	1.216e-05	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	179.92	g	26.38	6.618e-06	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	179.74	g	25.58	4.721e-06	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	180.5	g	23.83	3.484e-06	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	176.91	g	22.39	2.845e-06	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-5	TG12	TG12-5	TG12-5:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	177.25	g	21.41	2.309e-06	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-NO:LP-DIR-AF	204.2	g	36.91	1.983e-04	0	u	273.		
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	189.42	g	25.3	1.303e-04	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	182.33	g	14.32	7.072e-05	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	178.48	g	10.45	3.670e-05	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	177.11	g	9.3	2.227e-05	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	176.75	g	8.98	1.375e-05	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	175.73	g	10.04	1.058e-05	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	175.7	g	10.01	7.587e-06	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.88	g	9.48	5.814e-06	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-4	TG12	TG12-4	TG12-4:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.06	g	10.82	4.969e-06	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-NO:LP-DIR-AF	166.22	g	12.89	3.567e-04	0	u	273.		
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	168.06	g	11.62	3.711e-04	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	169.73	g	12.8	2.453e-04	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	170.75	g	16.96	1.309e-04	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	170.97	g	16.56	7.649e-05	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	169.87	g	17.73	3.752e-05	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	171.57	g	17.03	2.433e-05	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	170.26	g	17.54	1.744e-05	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	172.14	g	17.43	1.196e-05	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-3	TG12	TG12-3	TG12-3:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.91	g	16.28	8.412e-06	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-NO:LP-DIR-AF	190.25	g	41.86	3.113e-04	0	u	273.		
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	190.16	g	45.61	3.051e-04	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	182.9	g	42.22	1.427e-04	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	183.7	g	42.45	7.566e-05	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	184.27	g	38.04	5.237e-05	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	180.8	g	38.91	2.660e-05	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	179.99	g	39.64	1.853e-05	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	179.89	g	36.78	1.451e-05	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	179.78	g	36.82	1.253e-05	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-2	TG12	TG12-2	TG12-2:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	184.1	g	38.26	9.030e-06	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-NO:LP-DIR-AF	188.07	g	44.13	1.456e-04	0	u	273.		
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	186.76	g	42.93	8.927e-05	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	188.52	g	37.87	4.041e-05	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	187.82	g	36.37	2.309e-05	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	187.77	g	36.38	1.489e-05	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	188.21	g	36.97	7.010e-06	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	189.17	g	35.74	4.721e-06	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	187.21	g	34	3.237e-06	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	190.37	g	34.49	2.371e-06	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-1	TG12	TG12-1	TG12-1:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	191.97	g	30.56	1.715e-06	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-NO:LP-DIR-AF	190.26	g	44.53	8.906e-04	0	u	273.		
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	184.65	g	42.62	8.803e-04	1	u	273.	0.0100	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	186.51	g	41.97	5.134e-04	2	u	273.	0.0200	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.48	g	40.7	2.495e-04	3	u	273.	0.0300	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	178.11	g	39.65	1.414e-04	4	u	273.	0.0400	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	172.31	g	41.23	6.659e-05	5	u	273.	0.0600	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	170.79	g	43.77	4.598e-05	6	u	273.	0.0700	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	173.11	g	43.1	3.525e-05	7	u	273.	0.0800	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	175.97	g	42.35	2.804e-05	8	u	273.	0.0900	
TMK	This study	Timbavati	TG12-9	TG12	TG12-9	TG12-9:LP-DIR-AF		LT-AF-Z:LP-DIR-AF	175.09	g	41.5	2.330e-05	9	u	273.	0.1000	
TMK	This study	Timbavati	TG12-8	TG12	TG12-8	TG12-8:LP-DIR-AF		LT-NO:LP-DIR-AF	178.13	g	-16.91	3.587e-04	0	u	273.		
