tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_temp
Tk	This study	Botswana	JP31-4	JP31	JP31-4	JP31-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.77	g	6.89	7.976e-05	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP31-4	JP31	JP31-4	JP31-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.02	g	7.35	6.878e-05	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP31-4	JP31	JP31-4	JP31-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.02	g	6.87	6.488e-05	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	91.05	g	33.34	2.349e-02	0	u	273.		273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	87.8	g	34.86	2.318e-02	1	u	273.		473.0
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	89.37	g	29.77	2.225e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	81.04	g	29.01	2.190e-02	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	84	g	29.84	1.513e-02	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	74.13	g	21.26	6.205e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	73.46	g	22.08	1.536e-03	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	78.08	g	18.95	4.438e-04	7	u	273.	0.0800	273.
Tk	This study	Botswana	JP18-8	JP18	JP18-8	JP18-8:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	80.8	g	14.74	1.568e-04	8	u	273.	0.0999	273.
Tk	This study	Botswana	JP18-9	JP18	JP18-9	JP18-9:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	267.12	g	-1.98	2.292e-02	0	u	273.		273.
Tk	This study	Botswana	JP18-9	JP18	JP18-9	JP18-9:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	270.12	g	-0.16	2.122e-02	1	u	273.		473.0
Tk	This study	Botswana	JP18-9	JP18	JP18-9	JP18-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	275.1	g	2.39	1.564e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP18-9	JP18	JP18-9	JP18-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	267.21	g	7.27	9.413e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP18-9	JP18	JP18-9	JP18-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	120.44	g	32.02	1.049e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP18-9	JP18	JP18-9	JP18-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	115.86	g	21.79	4.780e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP18-9	JP18	JP18-9	JP18-9:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	117.81	g	23.45	8.797e-05	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	186.37	g	41.49	1.139e-03	0	u	273.		273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	185.83	g	41.84	8.570e-04	1	u	273.		473.0
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	194.18	g	31.76	2.960e-04	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	191.73	g	9.27	9.240e-05	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.39	g	6.79	1.085e-04	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.42	g	6.86	1.020e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.64	g	7.76	9.329e-05	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	191.12	g	8.43	8.983e-05	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.63	g	7.5	8.586e-05	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.46	g	8.18	8.132e-05	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP31-1	JP31	JP31-1	JP31-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	190.12	g	7.57	7.776e-05	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	217.97	g	45.74	5.986e-03	0	u	273.		273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	220.18	g	45.54	5.312e-03	1	u	273.		473.0
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	204.43	g	-7.01	4.597e-03	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	201.21	g	-13.31	3.455e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	201	g	7.01	2.046e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	224.5	g	36.34	1.404e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	256.74	g	44.7	8.139e-04	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	265.4	g	42.14	6.603e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	265.86	g	39.55	4.953e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	267.18	g	40.02	3.597e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP29-4	JP29	JP29-4	JP29-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	261.3	g	34.68	2.901e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	232.82	g	-54.72	1.766e-02	0	u	273.		273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	230.87	g	-58.53	1.438e-02	1	u	273.		473.0
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	242.99	g	-56.85	8.407e-03	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	242.68	g	-56.84	3.630e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	252.02	g	-66.32	1.713e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	260.53	g	-67.03	9.307e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	259.87	g	-69.18	3.945e-04	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	252.92	g	-69.67	2.790e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	247.68	g	-71.65	2.046e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	233.79	g	-67.28	1.955e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP29-5	JP29	JP29-5	JP29-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	225.39	g	-64.89	1.547e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	258.63	g	-66.7	1.611e-02	0	u	273.		273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	255.74	g	-66.03	1.380e-02	1	u	273.		473.0
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	262.75	g	-59.56	1.010e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	249.31	g	-49.9	6.690e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	239.29	g	-46.95	4.650e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	243.06	g	-51.11	2.479e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	227.44	g	-48.72	9.387e-04	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	227.39	g	-46.69	6.456e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	224.57	g	-45.58	4.901e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	218.14	g	-44.32	3.591e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP29-6	JP29	JP29-6	JP29-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	213.86	g	-48.3	2.233e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	41.52	g	-52.7	4.371e-03	0	u	273.		273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	34.42	g	-48.67	3.500e-03	1	u	273.		473.0
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	26.95	g	-23.82	1.837e-03	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	10.53	g	-29.61	7.706e-04	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	4.41	g	-41.49	3.180e-04	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	12.31	g	-56.24	1.694e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	202.44	g	-84.08	9.148e-05	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	197.3	g	-61.88	1.051e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	196.74	g	-60.83	1.052e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	195.61	g	-43	9.964e-05	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP29-1	JP29	JP29-1	JP29-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	193.64	g	-38.7	9.594e-05	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	94.24	g	-47.27	1.702e-02	0	u	273.		273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	92.03	g	-45.67	1.475e-02	1	u	273.		473.0
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	88.06	g	-46.46	1.324e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	88.7	g	-44.83	8.210e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	92.42	g	-42.88	4.660e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	105.87	g	-41.77	2.785e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	115.19	g	-47.81	1.148e-03	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	117.7	g	-47.74	7.465e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	120.95	g	-49.98	1.892e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	126.21	g	-51.65	2.453e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP29-2	JP29	JP29-2	JP29-2:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	126.32	g	-51.37	2.383e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	271.55	g	-27.26	9.550e-03	0	u	273.		273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	269.36	g	-21.49	8.594e-03	1	u	273.		473.0
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	255.7	g	-7.48	8.571e-03	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	236.61	g	17.96	4.518e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	233.86	g	25.6	2.091e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	234.77	g	41.71	1.023e-03	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	292.13	g	58.63	4.038e-04	6	u	273.	0.0600	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	323.95	g	51.15	3.411e-04	7	u	273.	0.0700	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	332.94	g	47.53	3.063e-04	8	u	273.	0.0800	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	342.62	g	41.38	2.752e-04	9	u	273.	0.0900	273.
Tk	This study	Botswana	JP29-3	JP29	JP29-3	JP29-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	342.05	g	39.63	2.433e-04	10	u	273.	0.0999	273.
Tk	This study	Botswana	JP4-1	JP4	JP4-1	JP4-1:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	229.95	g	17.24	8.509e-04	0	u	273.		273.
Tk	This study	Botswana	JP4-1	JP4	JP4-1	JP4-1:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	228.09	g	17.91	6.930e-04	1	u	273.		473.0
Tk	This study	Botswana	JP4-1	JP4	JP4-1	JP4-1:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	243.59	g	-15.36	1.650e-04	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP4-2	JP4	JP4-2	JP4-2:LP-DIR-T		LT-NO:LP-DIR-T	174.69	g	-43.73	2.083e-04	0	u	273.		273.
Tk	This study	Botswana	JP4-2	JP4	JP4-2	JP4-2:LP-DIR-T		LT-T-Z:LP-DIR-T	180.83	g	-46.11	1.732e-04	1	u	273.		473.0
Tk	This study	Botswana	JP4-3	JP4	JP4-3	JP4-3:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	225.49	g	-78.08	8.035e-04	0	u	273.		273.
Tk	This study	Botswana	JP4-3	JP4	JP4-3	JP4-3:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	222.85	g	-71.66	6.593e-04	1	u	273.		473.0
Tk	This study	Botswana	JP4-3	JP4	JP4-3	JP4-3:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	250.72	g	-71.1	1.772e-04	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP4-4	JP4	JP4-4	JP4-4:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	262.93	g	-71.23	4.810e-02	0	u	273.		273.
Tk	This study	Botswana	JP4-4	JP4	JP4-4	JP4-4:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	271.6	g	-69.42	4.686e-02	1	u	273.		473.0
Tk	This study	Botswana	JP4-4	JP4	JP4-4	JP4-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	269.33	g	-70.72	3.743e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP4-4	JP4	JP4-4	JP4-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	270.39	g	-67.99	1.931e-02	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP4-4	JP4	JP4-4	JP4-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	270.56	g	-66.38	5.558e-03	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP4-4	JP4	JP4-4	JP4-4:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	240.43	g	-58.56	2.122e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP4-5	JP4	JP4-5	JP4-5:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	332.57	g	64.98	3.818e-02	0	u	273.		273.
Tk	This study	Botswana	JP4-5	JP4	JP4-5	JP4-5:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	334.66	g	62.15	3.583e-02	1	u	273.		473.0
Tk	This study	Botswana	JP4-5	JP4	JP4-5	JP4-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	330.87	g	62.81	2.072e-02	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP4-5	JP4	JP4-5	JP4-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	331.34	g	56.83	3.053e-03	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP4-5	JP4	JP4-5	JP4-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	340.47	g	48.55	5.674e-04	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP4-5	JP4	JP4-5	JP4-5:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	345.61	g	46.34	1.768e-04	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-NO:LP-DIR-T:LP-DIR-AF	89.82	g	70.45	1.309e-01	0	u	273.		273.
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-T-Z:LP-DIR-T:LP-DIR-AF	85.44	g	68.97	1.315e-01	1	u	273.		473.0
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	91.63	g	69.51	1.094e-01	2	u	273.	0.0100	273.
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	89.03	g	62.65	6.946e-02	3	u	273.	0.0200	273.
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	82.79	g	63.57	2.910e-02	4	u	273.	0.0300	273.
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	92.33	g	61.16	1.017e-02	5	u	273.	0.0400	273.
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	92.09	g	54.6	4.145e-03	6	u	273.	0.0500	273.
Tk	This study	Botswana	JP4-6	JP4	JP4-6	JP4-6:LP-DIR-T:LP-DIR-AF		LT-AF-Z:LP-DIR-T:LP-DIR-AF	88.15	g	48.13	1.379e-03	7	u	273.	0.0600	273.
