tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	Botswana 2012	Gajong Donut Sill	PW13-4	PW13	PW13-4a	"PW13-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	6.000e-02	7.500e-03	T		u	1.1	175.8	l	10.0	0.9	9	0
	This study	Botswana 2012	Gajong Donut Sill	PW13-4	PW13	PW13-4a	"PW13-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	6.000e-02	7.500e-03	T		u	1.1	175.8	l	10.0	0.9	9	100
	This study	Botswana 2012	Gajong Donut Sill	PW13-5	PW13	PW13-5a	"PW13-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	6.000e-02	7.500e-03	T		u	1.9	52.1	l	15.6	1.0	9	-1
	This study	Botswana 2012	Gajong Donut Sill	PW13-5	PW13	PW13-5a	"PW13-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	6.000e-02	7.500e-03	T		u	1.9	178.1	l	4.9	1.0	9	0
	This study	Botswana 2012	Gajong Donut Sill	PW13-5	PW13	PW13-5a	"PW13-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	6.000e-02	7.500e-03	T		u	1.9	178.1	l	4.9	1.0	9	100
	This study	Botswana 2012	Gajong Donut Sill	PW13-6	PW13	PW13-6a	"PW13-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	6.000e-02	2.000e-02	T		u	4.4	85.0	l	36.1	9.4	6	-1
	This study	Botswana 2012	Gajong Donut Sill	PW13-6	PW13	PW13-6a	"PW13-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	6.000e-02	2.000e-02	T		u	4.4	226.2	l	34.6	9.4	6	0
	This study	Botswana 2012	Gajong Donut Sill	PW13-6	PW13	PW13-6a	"PW13-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	6.000e-02	2.000e-02	T		u	4.4	226.2	l	34.6	9.4	6	100
	This study	Botswana 2012	Gajong Donut Sill	PW13-7	PW13	PW13-7a	"PW13-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	6.000e-02	2.000e-02	T		u	5.4	168.6	l	26.2	9.3	6	-1
	This study	Botswana 2012	Gajong Donut Sill	PW13-7	PW13	PW13-7a	"PW13-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	6.000e-02	2.000e-02	T		u	5.4	273.8	l	33.0	9.3	6	0
	This study	Botswana 2012	Gajong Donut Sill	PW13-7	PW13	PW13-7a	"PW13-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	6.000e-02	2.000e-02	T		u	5.4	273.8	l	33.0	9.3	6	100
