tab 	er_expeditions
expedition_description	er_expedition_name	expedition_box_lon_min	expedition_box_lon_max	er_citation_names	expedition_box_lat_max	expedition_box_lat_min
sampling Umkondo sills in southern Botswana to complement the existing number of cooling units	Botswana 2012	25.00	27.50	This study	-22.0	-25.0
>>>>>>>>>>
tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study:10.1029/2005JB003897	-25	25.00	Botswana	Region of Umkondo sills in southern Botswana	-22	27.50
>>>>>>>>>>
tab 	er_samples
sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_type	sample_azimuth	er_location_name	er_expedition_name	sample_lat	sample_dip	sample_bed_dip	sample_lon	sample_class
0	This study	-11.3	2014:06:30:15:09:25	260.70	0	18	u	PW38-4		Botswana	836	PW38-4b	273	1.58E-07	1.21E-09	1.11E-09	6.62E-09	PW38-4b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-12.6	2014:07:02:12:25:44	263.20	0	19	u	PW38-4		Botswana	839	PW38-4b	273	1.26E-07	8.77E-10	8.23E-10	7.53E-09	PW38-4b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-13.3	2014:07:07:13:56:03	262.50	0	20	u	PW38-4		Botswana	842	PW38-4b	273	1.12E-07	7.27E-10	1.18E-09	6.66E-09	PW38-4b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-7	2014:07:09:11:26:18	260.80	0	21	u	PW38-4		Botswana	845	PW38-4b	273	1.00E-07	6.64E-10	5.86E-10	2.68E-09	PW38-4b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-9	2014:07:14:17:18:19	261.90	0	22	u	PW38-4		Botswana	848	PW38-4b	273	6.25E-08	4.75E-10	3.87E-10	3.26E-09	PW38-4b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3	g	LT-T-Z:LP-DIR-T
0	This study	-15.8	2014:08:04:17:34:46	255.10	0	23	u	PW38-4		Botswana	851	PW38-4b	273	4.16E-08	1.63E-09	5.60E-10	3.27E-09	PW38-4b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	5	g	LT-T-Z:LP-DIR-T
0	This study	7.5	2014:03:04:14:25:11	244.70	0	1	u	PW38-5		Botswana	273	PW38-5b	273	2.42E-06	1.02E-08	4.77E-08	6.16E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	2	114.6	g	LT-NO:DE-VM:LP-DIR-T
0	This study	-0.9	2014:03:11:13:03:45	235.10	0	2	u	PW38-5		Botswana	323	PW38-5b	273	1.18E-06	1.03E-08	3.44E-08	4.56E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	0.1	2014:03:14:18:34:55	233.90	0	3	u	PW38-5		Botswana	373	PW38-5b	273	1.17E-06	9.90E-09	3.45E-08	4.33E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-1.3	2014:03:18:17:05:27	234.50	0	4	u	PW38-5		Botswana	423	PW38-5b	273	1.13E-06	8.99E-09	1.73E-08	2.13E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-1.4	2014:04:01:13:39:48	232.30	0	5	u	PW38-5		Botswana	473	PW38-5b	273	1.11E-06	9.24E-09	4.76E-08	5.84E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	-2.4	2014:04:07:12:51:18	231.80	0	6	u	PW38-5		Botswana	523	PW38-5b	273	1.06E-06	8.98E-09	2.91E-08	3.42E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-3.9	2014:04:15:15:30:09	229.60	0	7	u	PW38-5		Botswana	573	PW38-5b	273	9.83E-07	8.36E-09	3.00E-08	3.02E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-4.2	2014:04:22:15:20:01	227.80	0	8	u	PW38-5		Botswana	623	PW38-5b	273	9.62E-07	7.62E-09	3.00E-08	3.04E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-5.3	2014:04:29:13:45:30	227.70	0	9	u	PW38-5		Botswana	673	PW38-5b	273	9.24E-07	7.47E-09	2.02E-08	1.98E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-6.1	2014:04:30:16:43:23	226.50	0	10	u	PW38-5		Botswana	698	PW38-5b	273	8.69E-07	7.70E-09	3.88E-08	3.43E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-6.3	2014:05:04:13:25:31	227.90	0	11	u	PW38-5		Botswana	723	PW38-5b	273	8.55E-07	7.00E-09	4.09E-09	6.06E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-8.7	2014:05:06:15:57:51	221.20	0	12	u	PW38-5		Botswana	748	PW38-5b	273	7.85E-07	5.87E-09	2.77E-08	2.03E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-8.9	2014:05:15:20:08:26	219.60	0	13	u	PW38-5		Botswana	773	PW38-5b	273	7.09E-07	5.65E-09	1.91E-08	7.66E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-9.5	2014:05:29:16:31:41	216.20	0	14	u	PW38-5		Botswana	793	PW38-5b	273	6.67E-07	4.83E-09	2.22E-08	1.42E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-10.4	2014:06:09:17:54:05	215.10	0	15	u	PW38-5		Botswana	813	PW38-5b	273	5.91E-07	5.38E-09	1.74E-08	1.08E-08	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2	g	LT-T-Z:LP-DIR-T
0	This study	-11.2	2014:06:17:12:28:16	211.30	0	16	u	PW38-5		Botswana	823	PW38-5b	273	5.07E-07	5.01E-09	1.29E-08	5.12E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-13.9	2014:06:24:18:23:09	209.30	0	17	u	PW38-5		Botswana	833	PW38-5b	273	3.13E-07	2.13E-09	1.28E-08	6.95E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-18.6	2014:06:30:15:11:01	206.40	0	18	u	PW38-5		Botswana	836	PW38-5b	273	2.19E-07	2.01E-09	1.50E-08	8.69E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	4.5	g	LT-T-Z:LP-DIR-T
0	This study	-15.8	2014:07:02:12:27:13	203.10	0	19	u	PW38-5		Botswana	839	PW38-5b	273	1.62E-07	1.89E-09	7.50E-09	4.15E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-10.7	2014:07:07:13:57:33	199.90	0	20	u	PW38-5		Botswana	842	PW38-5b	273	1.44E-07	1.75E-09	7.72E-09	2.88E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	-7.3	2014:07:09:11:27:49	200.90	0	21	u	PW38-5		Botswana	845	PW38-5b	273	1.25E-07	9.99E-10	4.42E-09	1.12E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-5.1	2014:07:14:17:19:55	205.70	0	22	u	PW38-5		Botswana	848	PW38-5b	273	8.46E-08	7.61E-10	3.25E-09	7.67E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-17.6	2014:08:04:17:36:16	225.40	0	23	u	PW38-5		Botswana	851	PW38-5b	273	3.67E-08	1.30E-09	2.01E-09	1.33E-09	PW38-5b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	4	g	LT-T-Z:LP-DIR-T
0	This study	-34.7	2014:03:04:14:26:43	227.80	0	1	u	PW38-6		Botswana	273	PW38-6b	273	8.56E-07	4.71E-09	2.72E-08	1.81E-08	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	2	114.6	g	LT-NO:DE-VM:LP-DIR-T
0	This study	-35.3	2014:03:11:13:05:14	210.20	0	2	u	PW38-6		Botswana	323	PW38-6b	273	6.14E-07	4.27E-09	2.05E-08	1.24E-08	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-35.6	2014:03:14:18:36:29	207.30	0	3	u	PW38-6		Botswana	373	PW38-6b	273	6.10E-07	4.38E-09	2.61E-08	1.58E-08	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-35.7	2014:03:18:17:07:06	209.20	0	4	u	PW38-6		Botswana	423	PW38-6b	273	6.08E-07	3.80E-09	2.37E-08	1.54E-08	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-35.7	2014:04:01:13:41:19	208.00	0	5	u	PW38-6		Botswana	473	PW38-6b	273	6.05E-07	3.93E-09	1.48E-08	8.73E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-35.4	2014:04:07:12:52:55	206.50	0	6	u	PW38-6		Botswana	523	PW38-6b	273	5.95E-07	4.21E-09	3.10E-08	1.71E-08	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-35.5	2014:04:15:15:31:46	204.10	0	7	u	PW38-6		Botswana	573	PW38-6b	273	5.77E-07	4.00E-09	2.12E-08	1.01E-08	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-35.3	2014:04:22:15:21:44	202.80	0	8	u	PW38-6		Botswana	623	PW38-6b	273	5.72E-07	3.76E-09	2.67E-08	1.27E-08	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3	g	LT-T-Z:LP-DIR-T
0	This study	-36	2014:04:29:13:47:02	203.20	0	9	u	PW38-6		Botswana	673	PW38-6b	273	5.50E-07	3.52E-09	1.91E-08	9.33E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-36.4	2014:04:30:16:45:02	203.70	0	10	u	PW38-6		Botswana	698	PW38-6b	273	5.37E-07	3.50E-09	9.49E-09	6.41E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-36.5	2014:05:04:13:26:59	206.20	0	11	u	PW38-6		Botswana	723	PW38-6b	273	5.32E-07	3.41E-09	1.80E-08	9.05E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-37.4	2014:05:06:15:59:24	199.00	0	12	u	PW38-6		Botswana	748	PW38-6b	273	5.13E-07	3.15E-09	1.97E-08	7.15E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-38	2014:05:15:20:10:05	199.60	0	13	u	PW38-6		Botswana	773	PW38-6b	273	4.91E-07	3.35E-09	1.55E-08	4.25E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-37.2	2014:05:29:16:33:15	196.90	0	14	u	PW38-6		Botswana	793	PW38-6b	273	4.65E-07	3.04E-09	2.12E-08	7.99E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-36.2	2014:06:09:17:55:49	196.30	0	15	u	PW38-6		Botswana	813	PW38-6b	273	4.27E-07	3.20E-09	1.97E-08	7.15E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-34.4	2014:06:17:12:29:56	193.80	0	16	u	PW38-6		Botswana	823	PW38-6b	273	3.52E-07	2.58E-09	7.35E-09	2.56E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-31.5	2014:06:24:18:24:38	185.90	0	17	u	PW38-6		Botswana	833	PW38-6b	273	2.29E-07	1.58E-09	8.57E-09	1.48E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-23.6	2014:06:30:15:12:34	192.70	0	18	u	PW38-6		Botswana	836	PW38-6b	273	1.38E-07	1.16E-09	5.19E-09	1.39E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-27.5	2014:07:02:12:28:43	189.50	0	19	u	PW38-6		Botswana	839	PW38-6b	273	1.16E-07	8.04E-10	3.60E-09	1.03E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-29.9	2014:07:07:13:59:02	184.10	0	20	u	PW38-6		Botswana	842	PW38-6b	273	8.09E-08	6.50E-10	4.05E-09	4.64E-10	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-22	2014:07:09:11:29:18	188.90	0	21	u	PW38-6		Botswana	845	PW38-6b	273	7.75E-08	8.29E-10	2.73E-09	3.56E-10	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-27.2	2014:07:14:17:21:27	202.20	0	22	u	PW38-6		Botswana	848	PW38-6b	273	3.03E-08	3.61E-10	1.69E-09	1.04E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	-36.7	2014:08:04:17:37:50	214.80	0	23	u	PW38-6		Botswana	851	PW38-6b	273	2.05E-08	2.32E-10	8.31E-10	1.96E-09	PW38-6b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Dibete Kop Sill	1	5.5	g	LT-T-Z:LP-DIR-T
0	This study	-61.6	2014:03:04:14:28:20	1.80	0	1	u	PW39-1		Botswana	273	PW39-1b	273	2.78E-06	1.02E-08	8.83E-08	1.22E-08	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	2	114.6	g	LT-NO:DE-VM:LP-DIR-T
0	This study	-51	2014:03:11:13:06:44	353.70	0	2	u	PW39-1		Botswana	323	PW39-1b	273	1.93E-06	1.03E-08	6.74E-08	9.04E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2	g	LT-T-Z:LP-DIR-T
0	This study	-50.6	2014:03:14:18:38:00	353.30	0	3	u	PW39-1		Botswana	373	PW39-1b	273	1.91E-06	1.06E-08	9.45E-08	4.19E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-49.7	2014:03:18:17:09:05	352.30	0	4	u	PW39-1		Botswana	423	PW39-1b	273	1.88E-06	9.92E-09	7.00E-08	5.00E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-48.6	2014:04:01:13:42:47	352.50	0	5	u	PW39-1		Botswana	473	PW39-1b	273	1.84E-06	1.05E-08	7.38E-08	3.64E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-47.4	2014:04:07:12:54:32	354.00	0	6	u	PW39-1		Botswana	523	PW39-1b	273	1.80E-06	1.05E-08	9.09E-08	5.63E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-45.6	2014:04:15:15:33:23	354.80	0	7	u	PW39-1		Botswana	573	PW39-1b	273	1.74E-06	1.05E-08	5.89E-08	3.46E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-45.4	2014:04:22:15:23:22	351.50	0	8	u	PW39-1		Botswana	623	PW39-1b	273	1.71E-06	9.33E-09	5.53E-08	8.09E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-44.6	2014:04:29:13:48:30	351.40	0	9	u	PW39-1		Botswana	673	PW39-1b	273	1.67E-06	9.41E-09	6.95E-08	7.38E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-44	2014:04:30:16:46:47	350.40	0	10	u	PW39-1		Botswana	698	PW39-1b	273	1.64E-06	9.05E-09	8.48E-08	1.15E-08	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	3	g	LT-T-Z:LP-DIR-T
0	This study	-44	2014:05:04:13:28:30	351.10	0	11	u	PW39-1		Botswana	723	PW39-1b	273	1.62E-06	9.49E-09	9.43E-08	9.25E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-43.3	2014:05:06:16:00:52	351.00	0	12	u	PW39-1		Botswana	748	PW39-1b	273	1.58E-06	8.85E-09	7.25E-08	9.07E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-42.5	2014:05:15:20:11:41	350.00	0	13	u	PW39-1		Botswana	773	PW39-1b	273	1.52E-06	9.35E-09	5.62E-08	3.75E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-41.7	2014:05:29:16:34:46	345.90	0	14	u	PW39-1		Botswana	793	PW39-1b	273	1.43E-06	8.17E-09	7.13E-08	1.20E-08	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-41.9	2014:06:09:17:57:41	344.00	0	15	u	PW39-1		Botswana	813	PW39-1b	273	1.23E-06	8.90E-09	5.55E-08	1.96E-08	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-44.6	2014:06:17:12:31:29	343.20	0	16	u	PW39-1		Botswana	823	PW39-1b	273	6.93E-07	4.38E-09	1.97E-08	6.90E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-49.4	2014:06:24:18:26:08	351.90	0	17	u	PW39-1		Botswana	833	PW39-1b	273	2.41E-07	1.12E-09	9.86E-09	3.15E-09	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-46.8	2014:06:30:15:14:04	351.90	0	18	u	PW39-1		Botswana	836	PW39-1b	273	1.53E-07	6.85E-10	3.01E-09	7.61E-10	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-54.6	2014:07:02:12:30:13	358.50	0	19	u	PW39-1		Botswana	839	PW39-1b	273	1.15E-07	5.21E-10	4.52E-09	7.61E-10	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-49.2	2014:07:07:14:00:32	0.40	0	20	u	PW39-1		Botswana	842	PW39-1b	273	8.16E-08	4.34E-10	3.28E-09	4.43E-10	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-55.8	2014:07:09:11:30:48	357.30	0	21	u	PW39-1		Botswana	845	PW39-1b	273	8.12E-08	5.32E-10	2.21E-09	7.57E-10	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-49.5	2014:07:14:17:22:56	1.90	0	22	u	PW39-1		Botswana	848	PW39-1b	273	4.01E-08	2.66E-10	2.41E-09	2.92E-10	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-63	2014:08:04:17:39:28	346.40	0	23	u	PW39-1		Botswana	851	PW39-1b	273	4.01E-08	6.97E-10	1.38E-09	5.43E-10	PW39-1b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-67	2014:03:04:14:29:57	359.70	0	1	u	PW39-2		Botswana	273	PW39-2b	273	3.99E-06	1.33E-08	1.09E-07	1.99E-08	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	2	114.6	g	LT-NO:DE-VM:LP-DIR-T
0	This study	-56.5	2014:03:11:13:08:19	354.80	0	2	u	PW39-2		Botswana	323	PW39-2b	273	2.59E-06	1.60E-08	1.05E-07	1.97E-08	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-56	2014:03:14:18:39:28	355.80	0	3	u	PW39-2		Botswana	373	PW39-2b	273	2.57E-06	1.35E-08	5.23E-08	1.05E-08	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-55	2014:03:18:17:10:45	356.60	0	4	u	PW39-2		Botswana	423	PW39-2b	273	2.50E-06	1.28E-08	8.97E-08	8.90E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-53.8	2014:04:01:13:44:16	357.20	0	5	u	PW39-2		Botswana	473	PW39-2b	273	2.44E-06	1.53E-08	7.30E-08	7.45E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-52.8	2014:04:07:12:56:05	356.70	0	6	u	PW39-2		Botswana	523	PW39-2b	273	2.37E-06	1.34E-08	1.08E-07	8.20E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-51.4	2014:04:15:15:34:56	355.90	0	7	u	PW39-2		Botswana	573	PW39-2b	273	2.29E-06	1.30E-08	4.83E-08	6.11E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-50.8	2014:04:22:15:24:59	354.10	0	8	u	PW39-2		Botswana	623	PW39-2b	273	2.23E-06	1.55E-08	7.68E-08	6.92E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2	g	LT-T-Z:LP-DIR-T
0	This study	-49.3	2014:04:29:13:49:58	354.80	0	9	u	PW39-2		Botswana	673	PW39-2b	273	2.16E-06	1.37E-08	1.04E-07	1.17E-08	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-49	2014:04:30:16:48:35	356.20	0	10	u	PW39-2		Botswana	698	PW39-2b	273	2.10E-06	1.14E-08	9.24E-08	9.90E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-48.4	2014:05:04:13:30:03	354.10	0	11	u	PW39-2		Botswana	723	PW39-2b	273	2.07E-06	1.35E-08	2.75E-08	6.89E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-47.7	2014:05:06:16:02:20	354.70	0	12	u	PW39-2		Botswana	748	PW39-2b	273	2.00E-06	1.28E-08	9.87E-08	6.78E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-46.6	2014:05:15:20:13:19	353.40	0	13	u	PW39-2		Botswana	773	PW39-2b	273	1.90E-06	1.27E-08	7.64E-08	5.73E-09	PW39-2b:LP-DIR-T		Botswana 2012	pmagpy-2.233	Marseilles Hill Sill	1	2.3	g	LT-T-Z:LP-DIR-T
